,code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,opp_team,opp_team_score,team,team_score,stats,team_difficulty,opp_team_difficulty,code,web_name,team,element_type,status,now_cost,transfers_in,transfers_in_event,transfers_out,transfers_out_event,event_points,goals_scored,assists,clean_sheets,goals_conceded,total_points,minutes,points_per_game,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,creativity_rank,threat_rank,ict_index_rank,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,points_per_game_rank,selected_rank,starts_per_90,clean_sheets_per_90,now_datetime_UTC,current_gw,next_gw,code,id,name,strength,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,player_code,team_id
2367592,6.0,False,False,55,2023-09-23T14:00:00Z,0,False,False,2,,7,,{},3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367841,31.0,False,False,304,2024-04-02T18:45:00Z,0,False,False,20,,6,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367819,29.0,False,False,282,2024-03-16T15:00:00Z,0,False,False,13,,5,,{},5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367601,7.0,False,False,64,2023-10-02T19:00:00Z,0,False,False,7,,10,,{},3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367902,37.0,False,False,365,2024-05-11T14:00:00Z,0,False,False,14,,1,,{},4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367551,2.0,False,False,14,2023-08-19T14:00:00Z,0,False,False,11,,3,,{},4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367691,16.0,False,False,154,2023-12-09T15:00:00Z,0,False,False,9,,7,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367852,32.0,False,False,315,2024-04-06T14:00:00Z,0,False,False,10,,15,,{},2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367630,10.0,False,False,92,2023-10-28T14:00:00Z,0,False,False,2,,12,,{},3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367683,15.0,False,False,146,2023-12-05T19:45:00Z,0,False,False,12,,1,,{},2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367835,30.0,False,False,298,2024-03-30T15:00:00Z,0,False,False,16,,8,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367638,11.0,False,False,101,2023-11-04T15:00:00Z,0,False,False,19,,4,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367846,31.0,False,False,309,2024-04-03T19:00:00Z,0,False,False,13,,2,,{},5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367631,10.0,False,False,94,2023-10-28T14:00:00Z,0,False,False,5,,10,,{},3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367912,38.0,False,False,375,2024-05-19T15:00:00Z,0,False,False,3,,7,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367848,32.0,False,False,311,2024-04-06T14:00:00Z,0,False,False,2,,4,,{},3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367802,27.0,False,False,265,2024-03-02T15:00:00Z,0,False,False,12,,2,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367866,33.0,False,False,329,2024-04-13T14:00:00Z,0,False,False,20,,16,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367784,25.0,False,False,247,2024-02-17T15:00:00Z,0,False,False,15,,3,,{},4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367727,19.0,False,False,190,2023-12-26T15:00:00Z,0,False,False,12,,17,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367625,9.0,False,False,88,2023-10-21T14:00:00Z,0,False,False,12,,16,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367747,21.0,False,False,210,2024-01-13T15:00:00Z,0,False,False,17,,19,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367771,24.0,False,False,234,2024-02-10T15:00:00Z,0,False,False,6,,11,,{},2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367544,1.0,False,False,7,2023-08-12T14:00:00Z,0,False,False,8,,17,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367633,10.0,False,False,96,2023-10-28T14:00:00Z,0,False,False,8,,18,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367812,28.0,False,False,275,2024-03-09T15:00:00Z,0,False,False,15,,7,,{},4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367644,11.0,False,False,107,2023-11-04T15:00:00Z,0,False,False,1,,15,,{},4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367573,4.0,False,False,36,2023-09-03T13:00:00Z,0,False,False,20,,8,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367870,34.0,False,False,333,2024-04-20T14:00:00Z,0,False,False,8,,19,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367714,18.0,False,False,177,2023-12-23T15:00:00Z,0,False,False,16,,3,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367605,7.0,False,False,68,2023-09-30T16:30:00Z,0,False,False,11,,18,,{},4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367701,17.0,False,False,164,2023-12-16T15:00:00Z,0,False,False,6,,9,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367894,36.0,False,False,357,2024-05-04T14:00:00Z,0,False,False,18,,11,,{},3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367799,27.0,False,False,262,2024-03-02T15:00:00Z,0,False,False,3,,6,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367890,36.0,False,False,353,2024-05-04T14:00:00Z,0,False,False,5,,2,,{},3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367703,17.0,False,False,166,2023-12-16T15:00:00Z,0,False,False,11,,14,,{},4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367824,29.0,False,False,287,2024-03-16T15:00:00Z,0,False,False,12,,16,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367643,11.0,False,False,106,2023-11-04T15:00:00Z,0,False,False,3,,13,,{},2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367616,8.0,False,False,79,2023-10-07T14:00:00Z,0,False,False,15,,19,,{},4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367771,24.0,False,False,234,2024-02-10T15:00:00Z,0,False,False,11,,6,,{},4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367669,14.0,False,False,131,2023-12-02T15:00:00Z,0,False,False,1,,20,,{},4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367768,24.0,False,False,231,2024-02-10T15:00:00Z,0,False,False,14,,2,,{},3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367891,36.0,False,False,354,2024-05-04T14:00:00Z,0,False,False,15,,6,,{},4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367805,27.0,False,False,268,2024-03-02T15:00:00Z,0,False,False,16,,11,,{},2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367754,22.0,False,False,217,2024-01-30T19:45:00Z,0,False,False,19,,3,,{},3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367845,31.0,False,False,308,2024-04-03T19:00:00Z,0,False,False,17,,11,,{},2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367623,9.0,False,False,86,2023-10-21T14:00:00Z,0,False,False,13,,5,,{},5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367657,12.0,False,False,120,2023-11-11T15:00:00Z,0,False,False,18,,20,,{},3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367861,33.0,False,False,324,2024-04-13T14:00:00Z,0,False,False,6,,5,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367850,32.0,False,False,313,2024-04-06T14:00:00Z,0,False,False,8,,13,,{},2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367744,21.0,False,False,207,2024-01-13T15:00:00Z,0,False,False,2,,9,,{},3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367912,38.0,False,False,375,2024-05-19T15:00:00Z,0,False,False,7,,3,,{},3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367606,7.0,False,False,69,2023-09-30T14:00:00Z,0,False,False,19,,17,,{},3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367783,25.0,False,False,246,2024-02-17T15:00:00Z,0,False,False,13,,7,,{},5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367903,37.0,False,False,366,2024-05-11T14:00:00Z,0,False,False,5,,15,,{},3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367808,28.0,False,False,273,2024-03-09T15:00:00Z,0,False,False,17,,3,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367849,32.0,False,False,312,2024-04-06T14:00:00Z,0,False,False,5,,1,,{},3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367797,26.0,False,False,260,2024-02-24T15:00:00Z,0,False,False,17,,20,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367681,15.0,False,False,144,2023-12-05T19:45:00Z,0,False,False,9,,15,,{},2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367629,10.0,False,False,91,2023-10-28T14:00:00Z,0,False,False,1,,17,,{},4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367871,34.0,False,False,334,2024-04-20T14:00:00Z,0,False,False,16,,9,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367545,1.0,False,False,8,2023-08-13T13:00:00Z,0,False,False,4,,18,,{},3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367721,19.0,False,False,184,2023-12-26T15:00:00Z,0,False,False,5,,18,,{},3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367707,17.0,False,False,170,2023-12-16T15:00:00Z,0,False,False,20,,19,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367717,18.0,False,False,180,2023-12-23T15:00:00Z,0,False,False,20,,7,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367615,8.0,False,False,78,2023-10-07T14:00:00Z,0,False,False,4,,14,,{},3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367562,3.0,False,False,25,2023-08-27T13:00:00Z,0,False,False,6,,2,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367718,19.0,False,False,182,2023-12-26T15:00:00Z,0,False,False,3,,10,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367590,6.0,False,False,53,2023-09-24T13:00:00Z,0,False,False,5,,3,,{},3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367679,15.0,False,False,142,2023-12-05T19:45:00Z,0,False,False,5,,4,,{},3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367542,1.0,False,False,5,2023-08-12T14:00:00Z,0,False,False,9,,10,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367541,1.0,False,False,4,2023-08-12T14:00:00Z,0,False,False,5,,12,,{},3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367727,19.0,False,False,190,2023-12-26T15:00:00Z,0,False,False,17,,12,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367556,2.0,False,False,19,2023-08-20T15:30:00Z,0,False,False,19,,7,,{},3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367694,16.0,False,False,157,2023-12-09T15:00:00Z,0,False,False,14,,3,,{},4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367644,11.0,False,False,107,2023-11-04T15:00:00Z,0,False,False,15,,1,,{},4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367713,,False,False,176,,0,False,,4,,13,,{},3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367761,23.0,False,False,224,2024-02-03T15:00:00Z,0,False,False,8,,5,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367898,37.0,False,False,362,2024-05-11T14:00:00Z,0,False,False,3,,4,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367562,3.0,False,False,25,2023-08-27T13:00:00Z,0,False,False,2,,6,,{},3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367612,8.0,False,False,75,2023-10-07T14:00:00Z,0,False,False,9,,3,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367640,11.0,False,False,103,2023-11-04T15:00:00Z,0,False,False,9,,5,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367754,22.0,False,False,217,2024-01-30T19:45:00Z,0,False,False,3,,19,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367845,31.0,False,False,308,2024-04-03T19:00:00Z,0,False,False,11,,17,,{},4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367820,29.0,False,False,283,2024-03-16T15:00:00Z,0,False,False,6,,4,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367558,3.0,False,False,22,2023-08-26T11:30:00Z,0,False,False,3,,18,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367815,28.0,False,False,278,2024-03-09T15:00:00Z,0,False,False,9,,14,,{},2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367910,38.0,False,False,373,2024-05-19T15:00:00Z,0,False,False,5,,14,,{},3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367759,23.0,False,False,221,2024-02-03T15:00:00Z,0,False,False,11,,1,,{},4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367821,29.0,False,False,284,2024-03-16T15:00:00Z,0,False,False,8,,15,,{},2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367543,1.0,False,False,6,2023-08-12T16:30:00Z,0,False,False,15,,2,,{},4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367725,19.0,False,False,188,2023-12-26T15:00:00Z,0,False,False,14,,2,,{},4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367559,3.0,False,False,21,2023-08-26T14:00:00Z,0,False,False,1,,10,,{},4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367623,9.0,False,False,86,2023-10-21T14:00:00Z,0,False,False,5,,13,,{},3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367563,3.0,False,False,26,2023-08-25T19:00:00Z,0,False,False,7,,12,,{},3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367864,33.0,False,False,327,2024-04-13T14:00:00Z,0,False,False,12,,13,,{},2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367806,27.0,False,False,269,2024-03-02T15:00:00Z,0,False,False,1,,17,,{},4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367793,26.0,False,False,256,2024-02-24T15:00:00Z,0,False,False,6,,8,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367694,16.0,False,False,157,2023-12-09T15:00:00Z,0,False,False,3,,14,,{},2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367849,32.0,False,False,312,2024-04-06T14:00:00Z,0,False,False,1,,5,,{},4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367538,1.0,False,False,1,2023-08-11T19:00:00Z,0,False,False,13,,6,,{},5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367722,19.0,False,False,185,2023-12-26T15:00:00Z,0,False,False,11,,6,,{},4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367591,6.0,False,False,54,2023-09-23T19:00:00Z,0,False,False,6,,14,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367859,33.0,False,False,321,2024-04-13T14:00:00Z,0,False,False,2,,1,,{},3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367816,28.0,False,False,279,2024-03-09T15:00:00Z,0,False,False,6,,19,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367755,22.0,False,False,218,2024-01-30T19:45:00Z,0,False,False,20,,14,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367889,36.0,False,False,352,2024-05-04T14:00:00Z,0,False,False,4,,10,,{},3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367743,21.0,False,False,206,2024-01-13T15:00:00Z,0,False,False,10,,7,,{},2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367895,36.0,False,False,358,2024-05-04T14:00:00Z,0,False,False,9,,12,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367621,9.0,False,False,84,2023-10-21T14:00:00Z,0,False,False,7,,1,,{},3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367916,38.0,False,False,379,2024-05-19T15:00:00Z,0,False,False,13,,19,,{},5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367780,25.0,False,False,243,2024-02-17T15:00:00Z,0,False,False,8,,9,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367770,24.0,False,False,233,2024-02-10T15:00:00Z,0,False,False,3,,10,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367869,34.0,False,False,332,2024-04-20T14:00:00Z,0,False,False,5,,7,,{},3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367653,12.0,False,False,116,2023-11-11T15:00:00Z,0,False,False,9,,8,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367698,17.0,False,False,162,2023-12-16T15:00:00Z,0,False,False,12,,3,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367715,18.0,False,False,178,2023-12-23T15:00:00Z,0,False,False,18,,9,,{},3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367772,24.0,False,False,235,2024-02-10T15:00:00Z,0,False,False,17,,12,,{},2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
