,season,round,kickoff_time,team_name,opp_team_name,value,points_scaled,elo,elo_team,elo_opp
49631,20222023,10.0,2022-10-08T16:30:00Z,Brighton,Spurs,1.9,-0.8543696678449443,"[1015.2128087023156, 1100.3418588259083]",1015.2128087023156,1100.3418588259083
11344,20222023,10.0,2022-10-08T16:30:00Z,Spurs,Brighton,5.7272727272727275,1.2229848780431607,"[1101.6593323264592, 1013.8953352017645]",1101.6593323264592,1013.8953352017645
23314,20222023,10.0,2022-10-09T13:00:00Z,Wolves,Fulham,5.0,0.8282381709860385,"[969.0411944207112, 951.2801026433475]",969.0411944207112,951.2801026433475
23313,20222023,10.0,2022-10-09T13:00:00Z,West Ham,Fulham,3.7,0.1226284321214329,"[1015.8934139234698, 954.1651476714094]",1015.8934139234698,954.1651476714094
18526,20222023,10.0,2022-10-09T13:00:00Z,Leeds,Crystal Palace,2.1818181818181817,-0.7014053188603095,"[949.7802055894718, 984.157308009333]",949.7802055894718,984.157308009333
56813,20222023,10.0,2022-10-09T13:00:00Z,Fulham,West Ham,2.1818181818181817,-0.7014053188603095,"[950.6552479770459, 1019.4033136178333]",950.6552479770459,1019.4033136178333
25703,20222023,10.0,2022-10-09T13:00:00Z,Crystal Palace,Leeds,3.727272727272727,0.13743143363607477,"[981.8968695780626, 952.0406440207422]",981.8968695780626,952.0406440207422
1779,20222023,10.0,2022-10-09T15:30:00Z,Liverpool,Arsenal,2.4444444444444446,-0.5588578968674598,"[1197.5874848257345, 1048.1656158995577]",1197.5874848257345,1048.1656158995577
30494,20222023,10.0,2022-10-09T15:30:00Z,Arsenal,Liverpool,4.090909090909091,0.33480478716463585,"[1049.4116187109707, 1196.3414820143214]",1049.4116187109707,1196.3414820143214
20925,20222023,10.0,2022-10-09T18:00:00Z,Man Utd,Everton,3.4545454545454546,-0.010598581510345866,"[995.4794959985131, 972.1998182435665]",995.4794959985131,972.1998182435665
35282,20222023,10.0,2022-10-09T18:00:00Z,Everton,Man Utd,2.1,-0.7458143234042357,"[967.7826634446861, 999.8966507973935]",967.7826634446861,999.8966507973935
35284,20222023,10.0,2022-10-09T18:00:00Z,Newcastle,Man Utd,1.0,-1.3428687178281329,"[983.3528105401207, 1007.0340422047375]",983.3528105401207,1007.0340422047375
42464,20222023,10.0,2022-10-10T19:00:00Z,Aston Villa,Nottingham Forest,2.5454545454545454,-0.5040319653317484,"[988.7866877828967, 959.3184775131259]",988.7866877828967,959.3184775131259
4177,20222023,10.0,2022-10-10T19:00:00Z,Nottingham Forest,Aston Villa,2.8,-0.36587061786175584,"[956.5600949091361, 991.5450703868866]",956.5600949091361,991.5450703868866
8965,20222023,11.0,2022-10-14T19:00:00Z,Brighton,Brentford,1.4444444444444444,-1.101634619071003,"[1006.642259178783, 985.015006747345]",1006.642259178783,985.015006747345
11357,20222023,11.0,2022-10-14T19:00:00Z,Brentford,Brighton,5.7272727272727275,1.2229848780431607,"[988.4348298345218, 1003.2224360916061]",988.4348298345218,1003.2224360916061
28110,20222023,11.0,2022-10-15T11:30:00Z,Crystal Palace,Leicester,5.0,0.8282381709860385,"[984.0859459939501, 1017.2941850643678]",984.0859459939501,1017.2941850643678
18539,20222023,11.0,2022-10-15T11:30:00Z,Leicester,Crystal Palace,4.181818181818182,0.3841481255467761,"[1016.0451836434943, 985.3349474148235]",1016.0451836434943,985.3349474148235
6576,20222023,11.0,2022-10-15T14:00:00Z,Fulham,Bournemouth,3.2222222222222223,-0.13669822404248205,"[948.983860745406, 989.8774906113695]",948.983860745406,989.8774906113695
59223,20222023,11.0,2022-10-15T14:00:00Z,Nottingham Forest,Wolves,1.6363636363636365,-0.997465349153151,"[950.8797537949256, 974.7215355349217]",950.8797537949256,974.7215355349217
23326,20222023,11.0,2022-10-15T14:00:00Z,Bournemouth,Fulham,3.1818181818181817,-0.15862859665676673,"[986.3012630339791, 952.5600883227963]",986.3012630339791,952.5600883227963
42473,20222023,11.0,2022-10-15T14:00:00Z,Wolves,Nottingham Forest,5.909090909090909,1.3216715548074411,"[977.4292183956621, 948.1720709341852]",977.4292183956621,948.1720709341852
20938,20222023,11.0,2022-10-15T16:30:00Z,Spurs,Everton,6.4,1.5881255820709985,"[1104.147819755857, 965.2941760152885]",1104.147819755857,965.2941760152885
49653,20222023,11.0,2022-10-15T16:30:00Z,Everton,Spurs,1.3636363636363635,-1.1454953642995718,"[960.5916395338521, 1108.8503562372932]",960.5916395338521,1108.8503562372932
25725,20222023,11.0,2022-10-16T13:00:00Z,Arsenal,Leeds,5.545454545454546,1.1242982012788802,"[1050.231196181887, 951.2210665498259]",1050.231196181887,951.2210665498259
47269,20222023,11.0,2022-10-16T13:00:00Z,West Ham,Southampton,3.3,-0.09448225675998442,"[1015.4253174620877, 935.4848673786696]",1015.4253174620877,935.4848673786696
56840,20222023,11.0,2022-10-16T13:00:00Z,Southampton,West Ham,2.6,-0.47442596230246425,"[933.1097262509076, 1017.8004585898498]",933.1097262509076,1017.8004585898498
1798,20222023,11.0,2022-10-16T13:00:00Z,Leeds,Arsenal,2.1,-0.7458143234042357,"[947.9273639295606, 1053.5248988021524]",947.9273639295606,1053.5248988021524
37694,20222023,11.0,2022-10-16T13:00:00Z,Man Utd,Newcastle,4.2727272727272725,0.4334914639289163,"[1006.192684189217, 984.1941685556412]",1006.192684189217,984.1941685556412
16154,20222023,11.0,2022-10-16T13:00:00Z,Aston Villa,Chelsea,1.5,-1.0714803567263613,"[986.9977555327729, 1102.5100488636472]",986.9977555327729,1102.5100488636472
4190,20222023,11.0,2022-10-16T13:00:00Z,Chelsea,Aston Villa,6.5,1.6424032542913527,"[1105.2907002479596, 984.2171041484605]",1105.2907002479596,984.2171041484605
35302,20222023,11.0,2022-10-16T13:00:00Z,Newcastle,Man Utd,4.6,0.6111274821046212,"[985.175186409496, 1005.2116663353622]",985.175186409496,1005.2116663353622
30520,20222023,11.0,2022-10-16T15:30:00Z,Man City,Liverpool,1.9090909090909092,-0.8494353340067302,"[1282.5717984996495, 1203.3851460536719]",1282.5717984996495,1203.3851460536719
32912,20222023,11.0,2022-10-16T15:30:00Z,Liverpool,Man City,5.181818181818182,0.9269248477503189,"[1206.607427789429, 1279.3495167638923]",1206.607427789429,1279.3495167638923
11378,20222023,12.0,2022-10-18T18:30:00Z,Nottingham Forest,Brighton,4.8,0.7196828265453298,"[950.2443603520763, 1001.150146673715]",950.2443603520763,1001.150146673715
42486,20222023,12.0,2022-10-18T18:30:00Z,Brighton,Nottingham Forest,4.2,0.3940167932232043,"[999.6014333121632, 951.7930737136281]",999.6014333121632,951.7930737136281
59239,20222023,12.0,2022-10-18T19:15:00Z,Crystal Palace,Wolves,3.6363636363636362,0.08808809525393456,"[983.4902974425972, 979.2738683678884]",983.4902974425972,979.2738683678884
18559,20222023,12.0,2022-10-18T19:15:00Z,Wolves,Crystal Palace,2.0,-0.80009199562459,"[974.1788136153393, 988.5853521951464]",974.1788136153393,988.5853521951464
6602,20222023,12.0,2022-10-19T18:30:00Z,Southampton,Bournemouth,5.363636363636363,1.0256115245145994,"[936.3753948879679, 983.0355943969188]",936.3753948879679,983.0355943969188
37708,20222023,12.0,2022-10-19T18:30:00Z,Everton,Newcastle,1.8,-0.9086473400652986,"[955.5529974865568, 990.2138284567912]",955.5529974865568,990.2138284567912
30533,20222023,12.0,2022-10-19T18:30:00Z,West Ham,Liverpool,2.0,-0.80009199562459,"[1014.5647511088337, 1209.8431352704451]",1014.5647511088337,1209.8431352704451
37710,20222023,12.0,2022-10-19T18:30:00Z,Newcastle,Newcastle,1.0,-1.3428687178281329,"[997.5853033281038, 997.5853033281038]",997.5853033281038,997.5853033281038
56853,20222023,12.0,2022-10-19T18:30:00Z,Liverpool,West Ham,6.625,1.7102503445667956,"[1212.7142369895305, 1011.6936493897482]",1212.7142369895305,1011.6936493897482
47277,20222023,12.0,2022-10-19T18:30:00Z,Bournemouth,Southampton,1.9090909090909092,-0.8494353340067302,"[976.5878022811708, 942.8231870037159]",976.5878022811708,942.8231870037159
16169,20222023,12.0,2022-10-19T18:30:00Z,Brentford,Chelsea,5.0,0.8282381709860385,"[991.5433588233261, 1102.1821712591554]",991.5433588233261,1102.1821712591554
8988,20222023,12.0,2022-10-19T18:30:00Z,Arsenal,Brentford,3.0,-0.25731527342104715,"[1049.19624944116, 995.8720081843185]",1049.19624944116,995.8720081843185
8991,20222023,12.0,2022-10-19T18:30:00Z,Chelsea,Brentford,4.666666666666667,0.647312596918191,"[1101.033472432821, 997.0207070106528]",1101.033472432821,997.0207070106528
35321,20222023,12.0,2022-10-19T19:15:00Z,Spurs,Man Utd,1.6363636363636365,-0.997465349153151,"[1101.139382921691, 1012.9226396509642]",1101.139382921691,1012.9226396509642
49678,20222023,12.0,2022-10-19T19:15:00Z,Man Utd,Spurs,6.0,1.3710148931895814,"[1018.0096394121007, 1096.0523831605547]",1018.0096394121007,1096.0523831605547
4214,20222023,12.0,2022-10-20T18:30:00Z,Fulham,Aston Villa,5.909090909090909,1.3216715548074411,"[956.5993237768051, 980.1778686944517]",956.5993237768051,980.1778686944517
23359,20222023,12.0,2022-10-20T18:30:00Z,West Ham,Fulham,2.0,-0.80009199562459,"[1005.2990159238702, 962.9939572426831]",1005.2990159238702,962.9939572426831
23357,20222023,12.0,2022-10-20T18:30:00Z,Aston Villa,Fulham,0.875,-1.4107158081035756,"[972.1118949843419, 971.0599309527929]",972.1118949843419,971.0599309527929
28146,20222023,12.0,2022-10-20T19:15:00Z,Leeds,Leicester,1.5555555555555556,-1.0413260943817202,"[943.1457357192185, 1020.8268118538364]",943.1457357192185,1020.8268118538364
25754,20222023,12.0,2022-10-20T19:15:00Z,Leicester,Leeds,5.818181818181818,1.272328216425301,"[1022.41782611499, 941.5547214580648]",1022.41782611499,941.5547214580648
30542,20222023,13.0,2022-10-22T11:30:00Z,Nottingham Forest,Liverpool,5.363636363636363,1.0256115245145994,"[955.8896515853876, 1208.617659117771]",955.8896515853876,1208.617659117771
42506,20222023,13.0,2022-10-22T11:30:00Z,Liverpool,Nottingham Forest,2.090909090909091,-0.7507486572424498,"[1201.6218642502229, 962.8854464529356]",1201.6218642502229,962.8854464529356
18582,20222023,13.0,2022-10-22T14:00:00Z,Newcastle,Crystal Palace,8.0,2.4565683375966665,"[1005.1875223226558, 980.9831332005944]",1005.1875223226558,980.9831332005944
20972,20222023,13.0,2022-10-22T14:00:00Z,Crystal Palace,Everton,1.4545454545454546,-1.0961520259174315,"[973.983353579208, 962.5527771079431]",973.983353579208,962.5527771079431
18580,20222023,13.0,2022-10-22T14:00:00Z,Everton,Crystal Palace,6.2,1.47957023763029,"[966.7548935626687, 969.7812371244825]",966.7548935626687,969.7812371244825
32936,20222023,13.0,2022-10-22T14:00:00Z,Brighton,Man City,1.6666666666666667,-0.9810175696924376,"[995.6736958264131, 1283.2772542496425]",995.6736958264131,1283.2772542496425
11402,20222023,13.0,2022-10-22T14:00:00Z,Man City,Brighton,4.454545454545454,0.5321781406931967,"[1281.408980628089, 997.5419694479667]",1281.408980628089,997.5419694479667
35335,20222023,13.0,2022-10-22T16:30:00Z,Chelsea,Man Utd,2.3333333333333335,-0.6191664215567423,"[1095.002772760029, 1024.0403390848926]",1095.002772760029,1024.0403390848926
35334,20222023,13.0,2022-10-22T16:30:00Z,Arsenal,Man Utd,8.0,2.4565683375966665,"[1056.4135648300214, 1016.8230236960312]",1056.4135648300214,1016.8230236960312
16192,20222023,13.0,2022-10-22T16:30:00Z,Man Utd,Chelsea,3.2222222222222223,-0.13669822404248205,"[1015.7799740431471, 1096.0458224129131]",1015.7799740431471,1096.0458224129131
25768,20222023,13.0,2022-10-23T13:00:00Z,Fulham,Leeds,4.363636363636363,0.4828348023110565,"[970.2853604132539, 942.3292919976038]",970.2853604132539,942.3292919976038
1841,20222023,13.0,2022-10-23T13:00:00Z,Southampton,Arsenal,2.8181818181818183,-0.3560019501853276,"[941.1783268635287, 1058.0584249702085]",941.1783268635287,1058.0584249702085
4230,20222023,13.0,2022-10-23T13:00:00Z,Brentford,Aston Villa,1.1428571428571428,-1.2653291860847695,"[989.3560423247576, 979.7765596702371]",989.3560423247576,979.7765596702371
47302,20222023,13.0,2022-10-23T13:00:00Z,Arsenal,Southampton,3.0,-0.25731527342104715,"[1053.2334701135655, 946.0032817201717]",1053.2334701135655,946.0032817201717
9015,20222023,13.0,2022-10-23T13:00:00Z,Aston Villa,Brentford,6.6,1.6966809265117069,"[984.8016323401505, 984.3309696548442]",984.8016323401505,984.3309696548442
28166,20222023,13.0,2022-10-23T13:00:00Z,Wolves,Leicester,1.0909090909090908,-1.2935253794459927,"[968.0830563071077, 1028.5135834232217]",968.0830563071077,1028.5135834232217
23376,20222023,13.0,2022-10-23T13:00:00Z,Leeds,Fulham,2.1818181818181817,-0.7014053188603095,"[938.1954476112006, 974.4192047996571]",938.1954476112006,974.4192047996571
59272,20222023,13.0,2022-10-23T13:00:00Z,Leicester,Wolves,7.444444444444445,2.1550257141502542,"[1033.856989150892, 962.7396505794374]",1033.856989150892,962.7396505794374
37740,20222023,13.0,2022-10-23T15:30:00Z,Spurs,Newcastle,2.3,-0.6372589789635272,"[1089.8773499816907, 1011.3625555015196]",1089.8773499816907,1011.3625555015196
49704,20222023,13.0,2022-10-23T15:30:00Z,Newcastle,Spurs,3.272727272727273,-0.10928525827462629,"[1010.4327872758544, 1090.807118207356]",1010.4327872758544,1090.807118207356
6633,20222023,13.0,2022-10-24T19:00:00Z,West Ham,Bournemouth,6.2727272727272725,1.519044908336002,"[1008.686723373615, 973.200094831426]",1008.686723373615,973.200094831426
56885,20222023,13.0,2022-10-24T19:00:00Z,Bournemouth,West Ham,1.2857142857142858,-1.1877896543414062,"[967.2821559310001, 1014.6046622740408]",967.2821559310001,1014.6046622740408
32957,20222023,14.0,2022-10-29T11:30:00Z,Leicester,Man City,2.1,-0.7458143234042357,"[1030.8655395164851, 1284.400430262496]",1030.8655395164851,1284.400430262496
28172,20222023,14.0,2022-10-29T11:30:00Z,Man City,Leicester,5.636363636363637,1.1736415396610205,"[1285.1020526570683, 1030.1639171219128]",1285.1020526570683,1030.1639171219128
59284,20222023,14.0,2022-10-29T14:00:00Z,Brentford,Wolves,3.1,-0.20303760120069284,"[980.9917715253039, 966.0788487089777]",980.9917715253039,966.0788487089777
9039,20222023,14.0,2022-10-29T14:00:00Z,Wolves,Brentford,2.6,-0.47442596230246425,"[962.5497086807097, 984.5209115535719]",962.5497086807097,984.5209115535719
47322,20222023,14.0,2022-10-29T14:00:00Z,Crystal Palace,Southampton,5.363636363636363,1.0256115245145994,"[971.306142125796, 944.4783767188582]",971.306142125796,944.4783767188582
6644,20222023,14.0,2022-10-29T14:00:00Z,Spurs,Bournemouth,3.0,-0.25731527342104715,"[1085.9522562844168, 972.1370178539396]",1085.9522562844168,972.1370178539396
49711,20222023,14.0,2022-10-29T14:00:00Z,Bournemouth,Spurs,3.1818181818181817,-0.15862859665676673,"[971.2828211755757, 1086.8064529627807]",971.2828211755757,1086.8064529627807
37745,20222023,14.0,2022-10-29T14:00:00Z,Aston Villa,Newcastle,0.7142857142857143,-1.4979477813148592,"[977.4295592339827, 1017.8048603820222]",977.4295592339827,1017.8048603820222
37754,20222023,14.0,2022-10-29T14:00:00Z,West Ham,Newcastle,2.0,-0.80009199562459,"[1009.484256596948, 1022.9252660591151]",1009.484256596948,1022.9252660591151
18608,20222023,14.0,2022-10-29T14:00:00Z,Southampton,Crystal Palace,1.7,-0.9629250122856529,"[939.2733109507246, 976.5112078939295]",939.2733109507246,976.5112078939295
4249,20222023,14.0,2022-10-29T14:00:00Z,Newcastle,Aston Villa,7.454545454545454,2.160508307303825,"[1028.538496853831, 971.8163284392668]",1028.538496853831,971.8163284392668
11426,20222023,14.0,2022-10-29T14:00:00Z,Chelsea,Brighton,2.0,-0.80009199562459,"[1089.1595435123693, 1004.4282483485106]",1089.1595435123693,1004.4282483485106
16211,20222023,14.0,2022-10-29T14:00:00Z,Brighton,Chelsea,3.6,0.06835075990107857,"[1004.2723212734669, 1089.315470587413]",1004.2723212734669,1089.315470587413
21006,20222023,14.0,2022-10-29T16:30:00Z,Fulham,Everton,4.2727272727272725,0.4334914639289163,"[973.9621469468931, 967.2119514154327]",973.9621469468931,967.2119514154327
23398,20222023,14.0,2022-10-29T16:30:00Z,Everton,Fulham,4.9,0.7739604987656844,"[968.4761489495571, 972.6979494127687]",968.4761489495571,972.6979494127687
23400,20222023,14.0,2022-10-29T16:30:00Z,Newcastle,Fulham,3.0,-0.25731527342104715,"[1024.3030335254912, 976.9334127411084]",1024.3030335254912,976.9334127411084
30580,20222023,14.0,2022-10-29T18:45:00Z,Leeds,Liverpool,3.0,-0.25731527342104715,"[937.1606740620626, 1202.6566377993609]",937.1606740620626,1202.6566377993609
25795,20222023,14.0,2022-10-29T18:45:00Z,Liverpool,Leeds,2.888888888888889,-0.31762379811032976,"[1197.391377471487, 942.4259343899364]",1197.391377471487,942.4259343899364
42547,20222023,14.0,2022-10-30T14:00:00Z,Arsenal,Nottingham Forest,8.090909090909092,2.5059116759788074,"[1059.6355232473136, 956.4833933191875]",1059.6355232473136,956.4833933191875
1867,20222023,14.0,2022-10-30T14:00:00Z,Nottingham Forest,Arsenal,1.0,-1.3428687178281329,"[950.8298579319293, 1065.2890586345718]",950.8298579319293,1065.2890586345718
35371,20222023,14.0,2022-10-30T16:15:00Z,West Ham,Man Utd,1.75,-0.9357861761754757,"[1003.8981807127745, 1021.3660499273205]",1003.8981807127745,1021.3660499273205
35372,20222023,14.0,2022-10-30T16:15:00Z,Wolves,Man Utd,2.0,-0.80009199562459,"[958.6018185894709, 1025.3139400185594]",958.6018185894709,1025.3139400185594
56907,20222023,14.0,2022-10-30T16:15:00Z,Man Utd,West Ham,5.9,1.3167372209692272,"[1028.0579277357037, 1001.1541929956301]",1028.0579277357037,1001.1541929956301
42553,20222023,15.0,2022-11-05T15:00:00Z,Brentford,Nottingham Forest,3.4444444444444446,-0.01608117466391692,"[981.6608091631956, 953.6899603223055]",981.6608091631956,953.6899603223055
23413,20222023,15.0,2022-11-05T15:00:00Z,Man City,Fulham,3.4,-0.04020458453963009,"[1280.9430371942863, 981.0924282038904]",1280.9430371942863,981.0924282038904
32983,20222023,15.0,2022-11-05T15:00:00Z,Fulham,Man City,2.0,-0.80009199562459,"[977.8898408379789, 1284.1456245601978]",977.8898408379789,1284.1456245601978
6661,20222023,15.0,2022-11-05T15:00:00Z,Leeds,Bournemouth,4.111111111111111,0.34576997347177796,"[942.5006947302574, 971.2080608352547]",942.5006947302574,971.2080608352547
59305,20222023,15.0,2022-11-05T15:00:00Z,Brighton,Wolves,4.1,0.33973912100284975,"[1002.599265351672, 960.2748745112658]",1002.599265351672,960.2748745112658
11450,20222023,15.0,2022-11-05T15:00:00Z,Wolves,Brighton,3.0,-0.25731527342104715,"[958.2149300352207, 1004.6592098277171]",958.2149300352207,1004.6592098277171
25801,20222023,15.0,2022-11-05T15:00:00Z,Bournemouth,Leeds,3.090909090909091,-0.20797193503890696,"[967.6877857031612, 946.0209698623509]",967.6877857031612,946.0209698623509
9056,20222023,15.0,2022-11-05T15:00:00Z,Nottingham Forest,Brentford,2.6363636363636362,-0.45468862694960827,"[950.5433105052537, 984.8074589802475]",950.5433105052537,984.8074589802475
28202,20222023,15.0,2022-11-05T17:30:00Z,Everton,Leicester,1.75,-0.9357861761754757,"[964.028138131247, 1034.611927940223]",964.028138131247,1034.611927940223
21024,20222023,15.0,2022-11-05T17:30:00Z,Leicester,Everton,6.2727272727272725,1.519044908336002,"[1037.2729708289005, 961.3670952425696]",1037.2729708289005,961.3670952425696
1881,20222023,15.0,2022-11-06T12:00:00Z,Arsenal,Arsenal,2.0,-0.80009199562459,"[1070.4894266170702, 1070.4894266170702]",1070.4894266170702,1070.4894266170702
1882,20222023,15.0,2022-11-06T12:00:00Z,Chelsea,Arsenal,1.5555555555555556,-1.0413260943817202,"[1082.6880148047996, 1077.1168823996836]",1082.6880148047996,1077.1168823996836
4278,20222023,15.0,2022-11-06T14:00:00Z,Man Utd,Aston Villa,1.5454545454545454,-1.0468086875352913,"[1020.6581306116585, 979.2161255633121]",1020.6581306116585,979.2161255633121
37782,20222023,15.0,2022-11-06T14:00:00Z,Southampton,Newcastle,2.2,-0.6915366511838813,"[936.0806851664851, 1027.4956593097306]",936.0806851664851,1027.4956593097306
18640,20222023,15.0,2022-11-06T14:00:00Z,Wolves,Crystal Palace,0.0,-1.8856454400316756,"[949.1219436822454, 985.6041942469049]",949.1219436822454,985.6041942469049
18639,20222023,15.0,2022-11-06T14:00:00Z,West Ham,Crystal Palace,2.5555555555555554,-0.4985493721781774,"[996.7760685327922, 989.9823187097427]",996.7760685327922,989.9823187097427
56923,20222023,15.0,2022-11-06T14:00:00Z,Crystal Palace,West Ham,3.909090909090909,0.23611811040035544,"[989.096227782513, 997.6621594600219]",989.096227782513,997.6621594600219
35385,20222023,15.0,2022-11-06T14:00:00Z,Aston Villa,Man Utd,4.454545454545454,0.5321781406931967,"[980.2971867523662, 1019.5770694226044]",980.2971867523662,1019.5770694226044
47353,20222023,15.0,2022-11-06T14:00:00Z,Newcastle,Southampton,5.3,0.9910711876471012,"[1027.8293101245858, 935.7470343516298]",1027.8293101245858,935.7470343516298
30607,20222023,15.0,2022-11-06T16:30:00Z,Spurs,Liverpool,2.0,-0.80009199562459,"[1083.3690206405981, 1200.8288097936695]",1083.3690206405981,1200.8288097936695
49750,20222023,15.0,2022-11-06T16:30:00Z,Liverpool,Spurs,3.727272727272727,0.13743143363607477,"[1197.5800503431426, 1086.617780091125]",1197.5800503431426,1086.617780091125
33001,20222023,16.0,2022-11-12T12:30:00Z,Brentford,Man City,3.1818181818181817,-0.15862859665676673,"[984.1706966106717, 1284.7823869297736]",984.1706966106717,1284.7823869297736
9072,20222023,16.0,2022-11-12T12:30:00Z,Man City,Brentford,2.5454545454545454,-0.5040319653317484,"[1278.7684366455528, 990.1846468948924]",1278.7684366455528,990.1846468948924
6682,20222023,16.0,2022-11-12T15:00:00Z,Everton,Bournemouth,1.7272727272727273,-0.9481220107710108,"[955.7322964795203, 973.3225844662105]",955.7322964795203,973.3225844662105
21038,20222023,16.0,2022-11-12T15:00:00Z,Bournemouth,Everton,6.2727272727272725,1.519044908336002,"[976.9659594004863, 952.0889215452445]",976.9659594004863,952.0889215452445
18651,20222023,16.0,2022-11-12T15:00:00Z,Nottingham Forest,Crystal Palace,5.545454545454546,1.1242982012788802,"[953.9360495764901, 985.7034887112766]",953.9360495764901,985.7034887112766
30617,20222023,16.0,2022-11-12T15:00:00Z,Southampton,Liverpool,2.625,-0.4608565442473757,"[933.8978720193705, 1199.429212675402]",933.8978720193705,1199.429212675402
25832,20222023,16.0,2022-11-12T15:00:00Z,Spurs,Leeds,4.888888888888889,0.7679296462967562,"[1085.8050613670712, 946.8336885864047]",1085.8050613670712,946.8336885864047
56937,20222023,16.0,2022-11-12T15:00:00Z,Leicester,West Ham,5.8,1.2624595487488726,"[1039.4062438029432, 995.5288864859791]",1039.4062438029432,995.5288864859791
28226,20222023,16.0,2022-11-12T15:00:00Z,West Ham,Leicester,2.3,-0.6372589789635272,"[991.9785912752264, 1042.9565390136959]",991.9785912752264,1042.9565390136959
28227,20222023,16.0,2022-11-12T15:00:00Z,Wolves,Leicester,0.0,-1.8856454400316756,"[941.2297818611024, 1050.8487008348388]",941.2297818611024,1050.8487008348388
47366,20222023,16.0,2022-11-12T15:00:00Z,Liverpool,Southampton,4.363636363636363,0.4828348023110565,"[1197.3657821274771, 935.9613025672953]",1197.3657821274771,935.9613025672953
49757,20222023,16.0,2022-11-12T15:00:00Z,Leeds,Spurs,3.2,-0.14875992898033852,"[946.1184374975871, 1086.5203124558886]",946.1184374975871,1086.5203124558886
42576,20222023,16.0,2022-11-12T15:00:00Z,Crystal Palace,Nottingham Forest,1.5555555555555556,-1.0413260943817202,"[978.7832665983178, 960.8562716894488]",978.7832665983178,960.8562716894488
37801,20222023,16.0,2022-11-12T17:30:00Z,Chelsea,Newcastle,1.8888888888888888,-0.8604005203138726,"[1076.0559440607797, 1034.4613808686058]",1076.0559440607797,1034.4613808686058
37800,20222023,16.0,2022-11-12T17:30:00Z,Arsenal,Newcastle,1.0,-1.3428687178281329,"[1068.7697702536282, 1042.8084930146613]",1068.7697702536282,1042.8084930146613
16266,20222023,16.0,2022-11-12T17:30:00Z,Nottingham Forest,Chelsea,2.0,-0.80009199562459,"[957.4432975125251, 1079.4689182377035]",957.4432975125251,1079.4689182377035
16265,20222023,16.0,2022-11-12T17:30:00Z,Newcastle,Chelsea,5.7,1.2081818765285186,"[1046.4985428786035, 1075.7788683737613]",1046.4985428786035,1075.7788683737613
1910,20222023,16.0,2022-11-12T19:45:00Z,Wolves,Arsenal,1.2727272727272727,-1.194838702681712,"[936.2920238501518, 1073.7075282645787]",936.2920238501518,1073.7075282645787
59341,20222023,16.0,2022-11-12T19:45:00Z,Arsenal,Wolves,6.090909090909091,1.4203582315717216,"[1075.5137917217407, 934.4857603929898]",1075.5137917217407,934.4857603929898
4305,20222023,16.0,2022-11-13T14:00:00Z,Brighton,Aston Villa,2.125,-0.7322449053491471,"[999.1393334246222, 985.817063155461]",999.1393334246222,985.817063155461
11483,20222023,16.0,2022-11-13T14:00:00Z,Aston Villa,Brighton,2.2,-0.6915366511838813,"[981.3809283364471, 1003.5754682436361]",981.3809283364471,1003.5754682436361
23452,20222023,16.0,2022-11-13T16:30:00Z,Man Utd,Fulham,3.7,0.1226284321214329,"[1017.1105009221943, 980.356409338389]",1017.1105009221943,980.356409338389
35416,20222023,16.0,2022-11-13T16:30:00Z,Fulham,Man Utd,2.2,-0.6915366511838813,"[976.4494955100133, 1021.01741475057]",976.4494955100133,1021.01741475057
49776,20222023,17.0,2022-12-26T12:30:00Z,Brentford,Spurs,2.909090909090909,-0.3066586118031874,"[988.6278723425041, 1088.077087008277]",988.6278723425041,1088.077087008277
9096,20222023,17.0,2022-12-26T12:30:00Z,Spurs,Brentford,3.090909090909091,-0.20797193503890696,"[1083.552515819387, 993.1524435313939]",1083.552515819387,993.1524435313939
28247,20222023,17.0,2022-12-26T15:00:00Z,Nottingham Forest,Leicester,8.0,2.4565683375966665,"[966.9165525008032, 1041.3754458465608]",966.9165525008032,1041.3754458465608
28246,20222023,17.0,2022-12-26T15:00:00Z,Newcastle,Leicester,6.9,1.85951394317277,"[1051.8086960187659, 1036.0652927063984]",1051.8086960187659,1036.0652927063984
21070,20222023,17.0,2022-12-26T15:00:00Z,Wolves,Everton,2.625,-0.4608565442473757,"[931.0754456622723, 955.4992362759621]",931.0754456622723,955.4992362759621
11497,20222023,17.0,2022-12-26T15:00:00Z,Southampton,Brighton,1.875,-0.8679390859000329,"[931.8666291329151, 1007.6701416780163]",931.8666291329151,1007.6701416780163
59352,20222023,17.0,2022-12-26T15:00:00Z,Everton,Wolves,2.7777777777777777,-0.3779323227996123,"[951.3952011281436, 935.1794808100907]",951.3952011281436,935.1794808100907
18672,20222023,17.0,2022-12-26T15:00:00Z,Fulham,Crystal Palace,7.0,1.913791615393124,"[982.1629897038329, 973.0697724044983]",982.1629897038329,973.0697724044983
23456,20222023,17.0,2022-12-26T15:00:00Z,Crystal Palace,Fulham,2.0,-0.80009199562459,"[968.0957608678219, 987.1370012405092]",968.0957608678219,987.1370012405092
37817,20222023,17.0,2022-12-26T15:00:00Z,Leicester,Newcastle,1.5,-1.0714803567263613,"[1030.1679530245829, 1057.7060357005814]",1030.1679530245829,1057.7060357005814
47385,20222023,17.0,2022-12-26T15:00:00Z,Brighton,Southampton,4.7,0.6654051543249757,"[1006.8544240864267, 932.6823467245048]",1006.8544240864267,932.6823467245048
